,text,labels
5017,[C][C][C][=Branch1][C][=O][O][C][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
3228,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C][C][C][Si][Branch1][Ring1][O][C][Branch1][Ring1][O][C][O][C],1.0
3088,[C][C][C][C][C][C][C][Branch1][Ring1][C][=O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
5723,[Cl][C][/C][=C][/C][Cl],0.0
4814,[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
2101,[C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
1316,[C][C][=C][C][=C][Branch1][N][O][C][=Branch1][C][=O][C][C][Branch1][C][C][C][C][=C][Ring1][=N],0.0
4591,[C][C][C][C][C][C][N][Ring1][=Branch1][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
5635,[Br][C][=C][C][=C][Branch1][=C][O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][Br][C][Branch1][C][Br][=C][Ring1][S],1.0
1283,[C][C][Branch1][C][C][O][C@@H1][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C@@H1][Branch1][C][O][C][C@][Ring1][P][Branch1][C][C][C@][Ring2][Ring1][Branch1][Branch1][#Branch1][C][=Branch1][C][=O][C][O][O][Ring2][Ring1][=N],1.0
7505,[C][=C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C],0.0
2404,[C][C][C][C][N+1][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1],1.0
97,[O][C][=N][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][Cl],0.0
7907,[C][N][N][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][C][Ring1][=Branch2][=O],0.0
5148,[C][C][Branch1][C][C][Branch1][#C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][N][C][C][Branch1][C][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][#N],0.0
1870,[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Branch1][#Branch2][N][C][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring1][S][Cl],1.0
1538,[C][O][C][Branch1][Ring1][O][C][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
1152,[C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
1588,[C][=C][C][C][C][=C][C][C][Ring1][Branch2],0.0
6840,[Cl][/C][=Branch1][=Branch2][=C][\N][C][=N][C][=N][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl],0.0
6857,[C][=C][C][=C][Branch2][Ring1][Branch1][C][C][N][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][S][Ring1][O][C][=C][Ring2][Ring1][Ring2],1.0
3475,[N][C@H1][C][Branch1][C][O][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O],1.0
6022,[N][C][=C][C][=C][Branch2][=Branch1][P][/N][=N][/C][=C][C][=C][Branch2][=Branch1][Ring1][C][=C][C][=C][Branch2][Branch1][#Branch1][/N][=N][/C][=C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][=C][C][=C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][Branch1][O][/N][=N][/C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][C][O][C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][O][N][C][=C][Ring2][Ring2][Ring2][C][=C][Ring2][Ring2][#Branch2][C][Branch1][C][N][=C][Ring2][Branch1][Ring1],0.0
2462,[C][N][C@@H1][C@@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][N][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][O][C@H1][C][C@@H1][Branch1][C][N][C@@H1][Branch2][Ring1][Ring2][O][C@@H1][C@@H1][Branch1][C][N][C][C@@H1][Branch1][C][N][C@H1][Branch1][C][O][C@H1][Ring1][=Branch2][O][O][C@@H1][Ring2][Ring1][C][C@@H1][Ring2][Ring2][C][O],0.0
5365,[O][=C][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][N][O][C][C][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][#C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][S][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][P][Ring1][#Branch1],0.0
2184,[C][#C][C][N][C][C][=Branch1][C][=O][N][Branch2][Ring1][Branch2][C][O][C][=Branch1][C][=O][C@@H1][C@@H1][Branch1][#Branch1][C][=C][Branch1][C][C][C][C][Ring1][#Branch1][Branch1][C][C][C][C][Ring2][Ring1][Ring1][=O],0.0
2322,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2],0.0
2604,[N][C][C][=C][N][Branch1][S][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][Branch2][O][C][=Branch1][C][=O][N][=Ring1][S],1.0
3988,[C][C][C][=C][C][Branch1][C][Cl][=C][Branch1][Ring1][O][C][C][Branch1][S][C][=Branch1][C][=O][N][C][C@@H1][C][C][C][N][Ring1][Branch1][C][C][=C][Ring2][Ring1][Ring2][O],1.0
451,[C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C].[C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C].[O][=S][=Branch1][C][=O][Branch1][C][O-1][C][=C][C][=C][C][=C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][=C][C][=C][Ring1][=C][Ring1][#Branch2],1.0
1167,[C][=C][C][=C][Branch2][Ring2][#Branch2][C][Branch2][Ring1][=C][O][C@H1][C][C][C][N][Branch2][Ring1][C][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][Ring1][P][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#C],0.0
3542,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][C][C][Branch1][C][C][Branch1][C][C][C][Branch1][C][C][C][C][Ring1][N][Branch1][C][C][C],0.0
3120,[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1],0.0
5652,[O][=C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][=Branch2],0.0
7646,[C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C],0.0
6927,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][Branch1][C][C][=O],1.0
2270,[C][O][C][=C][C][=C][Branch1][=C][N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=C][Ring1][#C],1.0
5175,[C][=C][C][Branch1][C][C][Branch1][=Branch2][C][C][C][=C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][Branch1][C][C][C],0.0
2630,[C][C@@][C][=C][C][C@H1][Ring1][Branch1][C@@H1][C][C][C@H1][C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C][C][Ring2][Ring1][Ring1],1.0
3947,[C][C][C][C][=Branch1][C][=O][C][Branch1][C][C][=O],0.0
581,[C][O][C][=C][C][=C][Branch2][Ring1][S][C][Branch1][C][Cl][=C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][=Branch2],0.0
3734,[C][=C][C][=C][C][=C][Branch1][=Branch2][C][C][=N][C][C][N][Ring1][Branch1][C][=C][C][Ring1][N][=C][Ring1][S],0.0
2197,[O][=C][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C][=Branch1][C][=O][O],0.0
4061,[C][C][=Branch1][C][=O][N][C][C][=C][Branch1][C][I][C][Branch1][#Branch1][N][C][Branch1][C][C][=O][=C][Branch1][C][I][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][#C][I],1.0
3872,[C][C@][C][C][C@@H1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][C][C@H1][Ring1][O][C@@H1][Ring1][#C][C][C@@H1][Branch1][C][O][C@@H1][Ring2][Ring1][Ring1][O],1.0
6975,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][O],1.0
939,[C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl],0.0
3796,[O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2],1.0
1758,[F][C][=C][C][=C][Branch2][Ring2][Branch2][C][Branch2][Ring1][=Branch2][O][C][C][N][C][C][N][Branch1][N][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][#C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][S],0.0
6110,[N][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
4607,[Cl][C][=C][C][Branch1][C][Cl][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][N][=C][C][C][C][C][C][N][Ring1][#Branch1][C][Ring1][N],1.0
6262,[C][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][C][C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2],0.0
6237,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N],0.0
3385,[O][C][=C][C][=C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N],1.0
1181,[C][N][C@H1][C][C@H1][Branch2][Ring1][Ring1][O][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][Ring2][Ring1][C][C@H1][O][C@@H1][Ring2][Ring1][Ring2][Ring1][Ring1],1.0
5961,[C][=C][C][C][C][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][N][Branch1][C][F][C@@H1][Branch1][C][O][C][C@][Ring2][Ring1][C][Branch1][C][C][C@@][Ring2][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O][C][Branch1][C][C][=O],0.0
4384,[C][=C][C][=Branch1][C][=O][O][C][C][O][C][C][O][C][=Branch1][C][=O][C][=C],1.0
6142,[Cl][C][=C][C][=C][Branch2][Ring1][C][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][Branch1][C][Cl][Cl][C][=C][Ring1][P],1.0
7216,[C][C][C][C][C][C][C][C][C][C][O][C][Branch1][C][C][=O],1.0
4558,[C][C][=C][N][Branch1][P][C@H1][C][C@H1][Branch1][Ring2][N][=N+1][=N-1][C@@H1][Branch1][Ring1][C][O][O][Ring1][#Branch2][C][=Branch1][C][=O][NH1][C][Ring1][P][=O],1.0
3870,[C][C@][C][C][C@H1][C@@H1][Branch1][P][C][C][C@H1][C][C][=Branch1][C][=O][C][C][C@@][Ring1][#Branch1][Ring1][O][C][C@@H1][Ring1][S][C][C][C@@H1][Ring2][Ring1][Ring1][O],1.0
5882,[O][=S][=Branch1][C][=O][Branch1][C][O-1][N][C][C][C][C][C][C][Ring1][=Branch1],0.0
6129,[O][=C][Branch1][P][C][C][N][N][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
135,[C][C][C][N][Ring1][Ring1],0.0
6965,[C][C][C][Branch1][C][C][Branch1][C][O][C][C][C][C][Branch1][C][C][C],0.0
3121,[C][=C][C][Branch1][C][C][Branch1][=Branch2][C][C][C][=C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
5959,[C][C][N][Branch1][Ring2][C][C][O][C][C][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=C][Ring1][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C],0.0
6696,[O][=C][C][C][C][N][Ring1][Branch1][C][C][C][C][C][C][Ring1][=Branch1],0.0
227,[C][C][=C][C][Branch1][C][C][Branch1][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][N],0.0
3834,[C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][S][Ring1][O][=Branch1][C][=O][=O],0.0
610,[C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C@@H1][C@@H1][Ring1][#Branch1][C][C][C@][Branch1][C][C][C@@H1][Branch1][C][O][C][C][C@@H1][Ring1][O][Ring1][#Branch1],1.0
5608,[C][S][C][C][C@H1][Branch2][Ring2][=N][N][C][=Branch1][C][=O][C@H1][Branch2][Ring1][Branch1][C][C][=C][C][=C][Branch1][#Branch2][O][S][=Branch1][C][=O][=Branch1][C][=O][O][C][=C][Ring1][O][N][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch1][C][C][S][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][N][=O],1.0
1254,[C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C],1.0
2957,[O][C][C][C][C][O],0.0
6086,[C][C][C][C][=Branch1][C][=O][N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@@H1][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C@H1][Ring1][Branch2][C@H1][Ring1][O][O][C][=Branch1][C][=O][C][C][C],0.0
5872,[O][=C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][Branch1][=C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][#C],1.0
3814,[C][C][O][P][=Branch1][C][=S][Branch1][Ring2][O][C][C][O][C][N][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=Ring1][O],1.0
3028,[C][C][Branch1][C][C][N][C][C][Branch1][C][O][C][O][C][=C][C][=C][C][NH1][C][=C][C][Ring1][=Branch2][=Ring1][Branch1],0.0
526,[C][C@][C][C@H1][Branch1][C][O][C@@][Branch1][C][F][C@@H1][Branch1][P][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@][Ring1][#Branch1][Ring1][N][C][C@@H1][Ring2][Ring1][C][C][C][C@][Ring2][Ring1][Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O],1.0
6934,[C][C][C][C][C][C][C][Ring1][=Branch1][C][Ring1][Ring2][Branch1][C][C][C],1.0
7947,[C][C][C][C][C][O][C][Branch1][C][C][=O],0.0
1431,[O][=Cr][O][Cr][=O],0.0
870,[O][=C][Branch2][Ring1][C][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][Cl][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O],0.0
2850,[C][C][=Branch1][C][=O][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][Ring2],0.0
6346,[C][C][=C][C][=C][C][Branch1][O][N][C][=Branch1][C][=S][N][Branch1][C][C][C][=C][Ring1][N],0.0
3485,[C][C][C][C][C][C][C][C][C][C][C][C][N][C][=C][N+1][Branch1][C][C][=C][Ring1][=Branch1],0.0
8012,[C][C@][C][C][C@@H1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][C][C@H1][Ring1][O][C@@H1][Ring1][#C][C][C][C@H1][Ring2][Ring1][C][O],1.0
4886,[Cl][C][=C][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][Cl],1.0
3807,[C][C][C][C][C][/C][=C][\C][/C][=C][\C][C][C][C][C][C][C][C][=Branch1][C][=O][O],0.0
4898,[C][=C][C][C][Branch1][#Branch1][C][Branch1][C][C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][Ring1][N][=O],0.0
3803,[C][C][Branch1][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][C],1.0
1527,[C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C@H1][C][C@@H1][C][=C][C][=C][C][NH1][C][=C][Branch1][=Branch1][C][Ring1][=Branch2][=Ring1][Branch1][C][C@H1][Ring1][N][N][Branch1][C][C][C][Ring1][P],1.0
2804,[C][C][C@H1][Branch1][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
6232,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],1.0
3122,[C][C][C][C][C][=N][C][=C][N][=C][Ring1][=Branch1][Ring1][=Branch2],0.0
186,[O][=C][C][C][C][N][Ring1][Branch1],1.0
6439,[C][C][C][Branch1][Ring1][C][C][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][O][N+1][=Branch1][C][=O][O-1],1.0
2898,[F][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
5547,[C][C][=N][C][=C][Branch1][Ring2][NH1][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][#Branch2][C][C][=C][C][=C][O][Ring1][Branch1],0.0
7366,[O][=C][Branch1][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
7426,[C][C][=C][C][C][=Branch1][=Branch1][=C][Branch1][C][C][C][C][C][Ring1][=Branch2],1.0
6316,[C][C][C][=C][C][=C][Branch1][=Branch2][C][C][C][N][C][C][Ring1][=Branch1][C][=C][Ring1][N],0.0
359,[C][=C][C@H1][C][N][C][C][C][Ring1][=Branch1][C][C@@H1][Ring1][=Branch1][C@@H1][Branch1][C][O][C][=C][C][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][N][Ring1][Branch2],1.0
1481,[C][C][=Branch1][C][=O][N][C][C@H1][Branch1][C][O][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][O],1.0
910,[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2],1.0
781,[N][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1],1.0
3063,[C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
808,[Cl][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][=N][Ring1][=N],1.0
3517,[C][#C][C@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][/C][=Branch1][Ring1][=N][/O][C][C][C@@H1][Ring1][Branch2][C@H1][Ring1][N][C][C][C@@][Ring1][S][Ring2][Ring1][Ring2][C][C],1.0
1207,[C][O][C][=C][C][=C][Branch2][Ring1][C][N][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=C][Ring1][P],1.0
4951,[Cl][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1],0.0
4485,[C][=C][C][Branch1][C][C][=O],0.0
4430,[O][C][C][Branch1][C][O][C][S],0.0
8010,[C][C][=Branch1][C][=O][C@H1][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C][C][C@][Ring2][Ring1][Ring1][Ring1][S][C],1.0
5447,[C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][C],0.0
5903,[F][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@H1][Branch1][C][F][C][O][C@H1][C][C][C@H1][Branch1][#C][N][C][NH1][C][=N][C][=N][N][=C][C][=Ring1][=Branch2][Ring1][Branch1][C][C][Ring1][S],0.0
3979,[C][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][Cl],1.0
5893,[C][C][=Branch1][C][=O][C][=Branch1][C][=O][C][C][Branch1][C][C][C],1.0
1234,[O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C],1.0
6000,[C][=C][C][N][Branch1][Branch2][C][=N][C][C][N][Ring1][Branch1][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl],1.0
7270,[C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
7757,[C][=C][C][=C][Branch1][#C][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=C][Ring1][N][O][C][C][O][Ring1][=C],0.0
4649,[N][C][C][C][N][Branch2][Ring2][Branch2][C][=N][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][F][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Ring1][=N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C][Ring2][Ring1][N],0.0
7222,[C][C][C][C][C][C][=C][C][Branch1][C][O][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][O][C][Branch1][C][C][Branch1][C][C][C@@H1][C][C][C][Branch1][C][C][=C][C@@H1][Ring1][=C][Ring1][#Branch1],0.0
2800,[C][C][Branch1][#Branch1][C][C][=Branch1][C][=O][Cl][C][C][Branch1][C][C][Branch1][C][C][C],0.0
1819,[C][=C][C][=C][Branch1][N][C][S][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#C],1.0
5939,[C][=C][O][C][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][=C][Ring1][=C],1.0
147,[O][N][C][=C][C][=C][C][=C][Ring1][=Branch1],1.0
4980,[O][=C][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O],0.0
1540,[C][C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],1.0
3580,[O][=C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2],0.0
7776,[C][C][C][O][C][=Branch1][C][=O][N][C][C][C][N][Branch1][C][C][C],0.0
6521,[C][N][Branch1][C][C][C][C][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1],0.0
197,[C][C][C][C][N][Branch1][Branch1][C][C][C][C][S][N][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Branch1][C][C][Branch1][C][C][C][Ring1][#Branch1],1.0
169,[C][O][Si][Branch1][C][C][Branch1][C][C][O][C],0.0
5335,[C][C][C][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1],1.0
2994,[C][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][C][C][=C][Ring1][#Branch2],1.0
5705,[C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],1.0
3789,[C][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][C],1.0
2426,[O][=C][C][C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][C][=Branch1][C][=O][N][Ring1][O][C][C][C][C][N][C][C][N][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][N],0.0
7897,[C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][N][C][C][C][C][Ring1][Branch1],0.0
5151,[C][C][N][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][O][C][=Ring1][N][C][O][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][O],1.0
3878,[C][#C][C][Branch1][C][O][Branch1][Ring2][/C][=C][\Cl][C][C],0.0
6359,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C][C][Ring1][Branch2],0.0
5116,[C][C][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][#C][C][C][C][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][Branch1].[O][=C][Branch1][C][O][C][C][Branch1][C][O][C][=Branch1][C][=O][O].[O][=C][Branch1][C][O][C][C][Branch1][C][O][C][=Branch1][C][=O][O],0.0
